"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-08-31,396432,"Midway","TN","Greeneville","Greene",10146,81200,0.0188205771643664,0.045045045045045,0.137254901960784,0.0510671523310451,,"2017-08","2017-Q3",81200,0,"2017-08"
2017-08-31,54918,"Van Meter","IA","Des Moines","Dallas",10147,240600,0.00333611342785655,0.0229591836734694,0.121678321678322,0.0698060893322141,,"2017-08","2017-Q3",240600,0,"2017-08"
2017-08-31,41321,"Twin Lake","MI","Muskegon","Muskegon",10148,144600,0.00207900207900208,0.0211864406779661,0.0321199143468951,0.0443427653596495,0.0051937406469027,"2006-10","2006-Q4",146400,-0.0122950819672131,"2006-07"
2017-08-31,25038,"Harlan","IN","Fort Wayne","Allen",10149,143000,-0.000698812019566737,-0.00209351011863224,0.0407569141193595,0.02942157844285,0.00888029365365806,"2017-04","2017-Q2",144700,-0.0117484450587422,"2017-03"
2017-08-31,4236,"Craig Beach","OH","Youngstown","Mahoning",10150,85400,0.0118483412322275,0.054320987654321,0.197755960729313,0.0447845722549416,,"2017-08","2017-Q3",85400,0,"2017-08"
2017-08-31,54099,"Reliance","TN","Cleveland","Polk",10151,106900,-0.000934579439252337,-0.0120147874306839,0.0808897876643074,0.0264905920955882,,"2017-03","2017-Q1",108900,-0.0183654729109275,"2016-12"
2017-08-31,17385,"Chandlersville","OH","Zanesville","Muskingum",10152,119200,0.000839630562552477,0.00931414055884843,0.0511463844797178,0.0448955113037079,0.0297633939187856,"2017-08","2017-Q3",119200,0,"2017-08"
2017-08-31,4894,"Gilman","IL",,"Iroquois",10153,82800,0.00120918984280532,-0.0142857142857143,-0.0438799076212471,0.0210765489279645,,"2011-01","2011-Q1",102000,-0.188235294117647,
2017-08-31,12804,"Monte Rio","CA","Santa Rosa","Sonoma",10154,418000,0.00239808153477218,-0.0101823348330571,0.0135790494665373,0.120079749732877,0.00731974890605613,"2017-03","2017-Q1",426500,-0.0199296600234467,"2016-10"
2017-08-31,184052,"Sea Breeze","NC","Wilmington","New Hanover",10155,240300,0.00125,-0.00538079470198676,0.0713330361123495,0.0436278188155874,-0.0107397929269629,"2007-01","2007-Q1",274100,-0.12331265961328,"2005-12"
2017-08-31,10134,"Andrews","IN","Huntington","Huntington",10156,83000,-0.00479616306954436,-0.00717703349282297,0.0546378653113088,0.0204773406453429,0.0161688268277129,"2005-11","2005-Q4",91000,-0.0879120879120879,"2004-07"
2017-08-31,39695,"Mc Connells","SC","Charlotte","York",10157,144700,-0.0156462585034014,-0.0499015101772817,0.0616287600880411,0.0586878456389281,0.0230611788334179,"2017-05","2017-Q2",152300,-0.0499015101772817,"2017-01"
2017-08-31,8765,"Harrisville","NH","Keene","Cheshire",10158,249300,-0.00319872051179528,0.0204666393778142,0.071336484744306,0.00983010281702978,-0.0104807417937856,"2006-01","2006-Q1",293200,-0.149727148703956,"2004-10"
2017-08-31,22103,"Jefferson","NH","Berlin","Coos",10159,160100,0.00376175548589342,-0.00497203231821007,0.0595632031767042,0.00793039615508273,-0.0138709462849836,"2007-02","2007-Q1",192900,-0.170036288232245,"2006-03"
2017-08-31,396525,"Verdi-Mogul","NV","Reno","Washoe",10160,463500,0.00804697694649848,0.0304579813250333,0.100950118764846,0.134425859508117,0.00778843262258655,"2006-03","2006-Q1",483700,-0.0417614223692371,"2005-09"
2017-08-31,42044,"Acworth","NH","Claremont","Sullivan",10161,149300,-0.0125661375661376,-0.0317769130998703,0.00878378378378378,0.0229300378906008,-0.0181436531250372,"2008-02","2008-Q1",192500,-0.224415584415584,"2004-04"
2017-08-31,11537,"Freeland","MD","Baltimore","Baltimore",10162,351900,-0.00113539596934431,0.00600343053173242,-0.0073342736248237,0.0206583911788027,-0.0130994938205894,"2006-10","2006-Q4",422600,-0.167297681022243,"2005-05"
2017-08-31,55828,"Houston","DE","Dover","Kent",10163,164000,-0.0024330900243309,-0.0226460071513707,0.00737100737100737,0.00369923792132099,-0.00787921308759731,"2007-11","2007-Q4",181100,-0.0944229707344009,"2006-05"
2017-08-31,54526,"Springtown","TX","Dallas-Fort Worth","Parker",10164,150400,0.00804289544235925,0.0196610169491525,0.162287480680062,0.0807606725461514,0.0336711806874341,"2017-08","2017-Q3",150400,0,"2017-08"
2017-08-31,11937,"Holden Beach","NC","Myrtle Beach","Brunswick",10165,424000,0.00307546723444523,0.0160555954948478,0.0544640636657548,0.0250296611576488,,"2008-08","2008-Q3",662200,-0.359710057384476,
2017-08-31,48458,"Westport","WA","Aberdeen","Grays Harbor",10166,141000,-0.00634249471458774,-0.0201528839471855,0.087962962962963,0.0528306580254274,-0.0076795970011444,"2009-03","2009-Q1",154300,-0.0861957226182761,"2006-06"
2017-08-31,55765,"Georgetown","CA","Sacramento","El Dorado",10167,284300,0.012825080156751,0.0282097649186257,0.103649068322981,0.126526915750939,-0.0149150543589919,"2006-04","2006-Q2",364100,-0.219170557539138,"2004-10"
2017-08-31,41843,"Coon Valley","WI","La Crosse","La Crosse",10168,173100,-0.0187074829931973,-0.0447019867549669,0.0383923215356929,0.0359193159614866,,"2017-05","2017-Q2",181200,-0.0447019867549669,"2017-01"
2017-08-31,6236,"North Salem","IN","Indianapolis","Hendricks",10169,125400,0,-0.0164705882352941,0.045,0.0324379653200391,0.0109146758245928,"2017-02","2017-Q1",135000,-0.0711111111111111,"2016-12"
2017-08-31,9729,"Carleton","MI","Monroe","Monroe",10170,144400,0,-0.017687074829932,0.0277580071174377,0.0871196235862559,-0.00399659928414586,"2004-01","2004-Q1",167900,-0.139964264443121,"2003-01"
2017-08-31,26801,"Rockdale","IL","Chicago","Will",10171,118500,0.00679694137638063,0.0110921501706485,0.0962072155411656,0.0766806046125457,-0.0155458094077173,"2006-09","2006-Q3",143200,-0.172486033519553,"2004-04"
2017-08-31,398593,"West Bethlehem Township","PA","Pittsburgh","Washington",10172,123700,-0.007223113964687,-0.00402576489533011,-0.0614567526555387,0.0596238933312256,,"2016-08","2016-Q3",131800,-0.0614567526555387,"2016-01"
2017-08-31,31062,"Cosmopolis","WA","Aberdeen","Grays Harbor",10173,147700,0.00339673913043478,0.00476190476190476,0.113036925395629,0.0473469606043941,0.00762214752111046,"2017-08","2017-Q3",147700,0,"2017-08"
2017-08-31,55928,"Interlaken","NJ","New York","Monmouth",10174,664900,0.00120463785574462,0.0410208235478315,0.0765867875647668,0.0451370373306688,-0.000957489068157624,"2007-04","2007-Q2",684600,-0.0287759275489337,"2005-11"
2017-08-31,30486,"Blandinsville","IL","Macomb","McDonough",10175,67000,-0.0161527165932452,-0.0261627906976744,-0.078404401650619,0.0149785953326447,,"2014-08","2014-Q3",75300,-0.110225763612218,"2013-03"
2017-08-31,27231,"Springport","IN","New Castle","Henry",10176,120900,0.00415282392026578,0.0100250626566416,0.0911552346570397,0.0366233459279155,0.00660245995729491,"2017-03","2017-Q1",123800,-0.0234248788368336,"2017-02"
2017-08-31,397454,"Upper Yoder Township","PA","Johnstown","Cambria",10177,88300,0.00569476082004556,-0.0221483942414175,-0.126607319485658,0.010999370617834,-0.0189338309129796,"2007-05","2007-Q2",109000,-0.189908256880734,"2004-07"
2017-08-31,3460,"Ashford","AL","Dothan","Houston",10178,126500,0.00396825396825397,0.0193392425463336,0.0385878489326765,0.023008675519645,-0.00589146847090327,"2008-11","2008-Q4",138400,-0.0859826589595376,"2006-08"
2017-08-31,54343,"Scott","AR","Little Rock","Pulaski",10179,161000,0.00124378109452736,0.00625,0.0248249522597072,0.0143897417029784,0.0246526135001164,"2017-08","2017-Q3",161000,0,"2017-08"
2017-08-31,13073,"Oakland","MD",,"Garrett",10180,129000,-0.00462962962962963,-0.0286144578313253,0.0403225806451613,0.00297205305156978,,"2010-08","2010-Q3",136400,-0.0542521994134897,
2017-08-31,47536,"Salisbury","NH","Concord","Merrimack",10181,224000,-0.00133749442710655,-0.00311526479750779,0.0581010864430798,0.0417162743255572,-0.00431542385643102,"2006-04","2006-Q2",246200,-0.0901705930138099,"2005-02"
2017-08-31,10284,"Bayou La Batre","AL","Mobile","Mobile",10182,59800,0,0.0346020761245675,0.253668763102725,0.029139588672493,0.00220030780411995,"2009-02","2009-Q1",67500,-0.114074074074074,"2008-04"
2017-08-31,148626,"Lynnview","KY","Louisville/Jefferson County","Jefferson",10183,101400,0.00695134061569017,0.0160320641282565,0.114285714285714,0.0403582746309219,0.025017493458658,"2017-03","2017-Q1",101600,-0.00196850393700787,"2017-03"
2017-08-31,27667,"Varnell","GA","Dalton","Whitfield",10184,121500,0.0150375939849624,0.0556038227628149,0.129182156133829,0.0885335769675086,0.00880705636009216,"2017-08","2017-Q3",121500,0,"2017-08"
2017-08-31,12089,"Jacobus","PA","York","York",10185,166700,-0.000599520383693046,-0.00773809523809524,0.0152253349573691,0.0247754575585053,-0.0139278348685542,"2007-09","2007-Q3",192400,-0.133575883575884,"2005-05"
2017-08-31,56853,"Southern View","IL","Springfield","Sangamon",10186,77000,0.00391134289439374,0.0065359477124183,-0.016602809706258,0.00209097487758703,-0.00344048431802568,"2016-02","2016-Q1",80800,-0.047029702970297,"2015-03"
2017-08-31,55116,"West Middlesex","PA","Youngstown","Mercer",10187,87400,0.0115740740740741,0.0581113801452785,0.0162790697674419,-0.00495966749471244,-0.00237151775988509,"2007-02","2007-Q1",96900,-0.0980392156862745,"2006-10"
2017-08-31,8633,"Laurel Park","NC","Asheville","Henderson",10188,266000,0.0094876660341556,0.0175975516449885,0.073013311819282,0.0575329632776438,0.000944740066052496,"2017-08","2017-Q3",266000,0,"2017-08"
2017-08-31,236460,"Payne Springs","TX","Athens","Henderson",10189,170300,-0.00873108265424913,-0.016743648960739,0.055796652200868,0.0380409757050584,0.0203696707865604,"2017-06","2017-Q2",173200,-0.016743648960739,"2017-03"
2017-08-31,40894,"Shorewood Hills","WI","Madison","Dane",10190,649300,0.00402041131900418,0.0126325639426076,0.0712753671011384,0.0555537398734212,0.0165699390466236,"2017-08","2017-Q3",649300,0,"2017-08"
2017-08-31,23155,"Mize","MS",,"Smith",10191,97600,0.00308324768756423,0.010351966873706,0.057421451787649,0.0134347876842222,0.0231959433684326,"2017-08","2017-Q3",97600,0,"2017-08"
2017-08-31,36919,"Petersham","MA","Worcester","Worcester",10192,280400,0.00465782873522035,0.0166787527193619,0.0996078431372549,0.0454718238505163,0.00677193101275209,"2017-08","2017-Q3",280400,0,"2017-08"
2017-08-31,396750,"North Ballston Spa","NY","Albany","Saratoga",10193,195400,0.00256541816316059,0.00721649484536082,-0.0215322984476715,0.0199767178587256,0.00690841999219405,"2016-05","2016-Q2",200900,-0.0273768043802887,"2016-02"
2017-08-31,234772,"Lakeside","TX","Dallas-Fort Worth","Tarrant",10194,243100,0.0146076794657763,0.0611086861632475,0.0785270629991127,0.0919396601826923,0.0414868983716821,"2017-08","2017-Q3",243100,0,"2017-08"
2017-08-31,43547,"Waldron","IN","Indianapolis","Shelby",10195,109900,0.0073327222731439,0.0204271123491179,0.0753424657534247,0.0326291219216128,0.00239708961358209,"2005-09","2005-Q3",119200,-0.0780201342281879,"2004-09"
2017-08-31,45516,"Grandview","TX","Dallas-Fort Worth","Johnson",10196,200700,0.0045045045045045,0.0146612740141557,0.148826559816829,0.0937847638359257,,"2017-08","2017-Q3",200700,0,"2017-08"
2017-08-31,48725,"Dale","IN",,"Spencer",10197,91500,0.00219058050383352,0.00109409190371991,0.00328947368421053,0.0182231418637755,0.00882934723677131,"2005-07","2005-Q3",100800,-0.0922619047619048,"2004-08"
2017-08-31,146391,"Beechwood Village","KY","Louisville/Jefferson County","Jefferson",10198,254700,0.00513022888713496,0.0303398058252427,0.174815498154982,0.0694089140399679,0.0384807978181627,"2017-08","2017-Q3",254700,0,"2017-08"
2017-08-31,55222,"Wilson","WI","Minneapolis-St Paul","Saint Croix",10199,222600,0.00225123818099955,0.00134952766531714,0.0879765395894428,0.0478614207722539,0.0312112636565824,"2017-08","2017-Q3",222600,0,"2017-08"
2017-08-31,33592,"Ransomville","NY","Buffalo","Niagara",10200,133700,-0.00816023738872404,0.00224887556221889,0.0569169960474308,0.0432318299247068,0.0272308438690401,"2017-07","2017-Q3",134800,-0.00816023738872404,"2017-06"
2017-08-31,12178,"Kennedyville","MD",,"Kent",10201,249800,0.00442299959790913,0.0105177993527508,0.0478187919463087,0.0243390769513736,-0.024766210420533,"2006-05","2006-Q2",361600,-0.309181415929204,"2004-12"
2017-08-31,23359,"Crawford","TX","Waco","McLennan",10202,250100,-0.00753968253968254,-0.00279106858054226,0.162715016271502,0.052547412018449,0.0390559433429045,"2017-06","2017-Q2",252400,-0.00911251980982567,"2017-05"
2017-08-31,47063,"Perdido","AL","Daphne","Baldwin",10203,111000,0,0.00452488687782805,0.0211591536338546,0.0482495317658074,-0.0106944378609451,"2007-01","2007-Q1",134700,-0.175946547884187,"2006-02"
2017-08-31,43238,"Rothsville","PA","Lancaster","Lancaster",10204,223700,0.00584532374100719,0.012675418741512,0.0380510440835267,0.0325441192568079,0.00332324191731637,"2017-08","2017-Q3",223700,0,"2017-08"
2017-08-31,152739,"New Llano","LA","Fort Polk South","Vernon",10205,104500,0.0225048923679061,0.0367063492063492,0.137105549510337,0.0328634419225888,0.0486252075927478,"2017-08","2017-Q3",104500,0,"2017-08"
2017-08-31,47741,"Solomons","MD","Washington","Calvert",10206,265600,0.00340007555723461,0.00340007555723461,0.0118095238095238,0.0105679161245102,-0.0251643644592003,"2006-11","2006-Q4",365300,-0.272926361894333,"2004-02"
2017-08-31,149058,"Northfield","KY","Louisville/Jefferson County","Jefferson",10207,384900,0.00838354728844642,0.0239425379090184,0.0676837725381415,0.0618670353622659,0.0305054788262316,"2017-08","2017-Q3",384900,0,"2017-08"
2017-08-31,42497,"Harkers Island","NC","Morehead City","Carteret",10208,244300,0.00992145514675486,0.00992145514675486,0.0640243902439024,0.011083742833651,-0.0323436232795425,"2008-02","2008-Q1",345900,-0.293726510552183,
2017-08-31,23225,"Orlinda","TN","Nashville","Robertson",10209,171500,0.00645539906103286,0.0387643852210781,0.110032362459547,0.0646168058283119,0.0315561786410965,"2017-08","2017-Q3",171500,0,"2017-08"
2017-08-31,43988,"Augusta","MO","St. Louis","Saint Charles",10210,249100,-0.0142461416699644,-0.0642374154770849,-0.00598563447725459,0.0421898934163614,-0.00419693633969331,"2007-02","2007-Q1",274300,-0.0918702150929639,"2004-12"
2017-08-31,48389,"Welcome","MN",,"Martin",10211,84800,0.004739336492891,0.0167865707434053,0.147496617050068,0.0321230027634549,0.00647472309255548,"2017-08","2017-Q3",84800,0,"2017-08"
2017-08-31,396637,"Wickerham Manor-Fisher","PA","Pittsburgh","Washington",10212,138800,0.00289017341040462,0.00434153400868307,0.0726429675425039,0.0309144858633172,0.0276173966610589,"2017-08","2017-Q3",138800,0,"2017-08"
2017-08-31,9820,"Mountainhome","PA","East Stroudsburg","Monroe",10213,136500,0.030188679245283,0.0990338164251208,0.2144128113879,0.0313103064775451,-0.0196121216377521,"2008-12","2008-Q4",177400,-0.230552423900789,"2004-03"
2017-08-31,230995,"Annetta","TX","Dallas-Fort Worth","Parker",10214,298500,0.00437415881561238,0.00538901987201078,0.0603907637655417,0.0563843725458679,0.0328780743318497,"2017-08","2017-Q3",298500,0,"2017-08"
2017-08-31,26347,"Ovett","MS","Laurel","Jones",10215,113100,-0.00876424189307625,-0.0455696202531646,-0.0645161290322581,0.0117183733805803,0.0171650352673964,"2015-10","2015-Q4",131600,-0.140577507598784,"2013-12"
2017-08-31,33504,"Port Wentworth","GA","Savannah","Chatham",10216,135700,0.00444115470022206,0.0272520817562453,0.0503095975232198,0.0259237981449387,-0.00131686719501267,"2006-06","2006-Q2",141600,-0.0416666666666667,"2006-04"
2017-08-31,30927,"Clayton","WA","Spokane","Stevens",10217,198000,0.00303951367781155,0.0112359550561798,0.0599571734475375,0.0585119964263987,-0.00105446475043258,"2007-09","2007-Q3",204300,-0.0308370044052863,"2007-08"
2017-08-31,57092,"Clay","AL","Birmingham","Jefferson",10218,147100,0.00478142076502732,0.0137835975189524,0.0215277777777778,0.011537727573685,-0.00463812200915892,"2007-09","2007-Q3",155200,-0.0521907216494845,"2005-11"
2017-08-31,16696,"Akron","MI",,"Tuscola",10219,65200,-0.00153139356814701,-0.0076103500761035,0.0584415584415584,0.0368829643209341,,"2017-04","2017-Q2",66600,-0.021021021021021,"2016-12"
2017-08-31,214007,"North York","PA","York","York",10220,77600,-0.00512820512820513,-0.0152284263959391,-0.0226700251889169,-0.00382176790164401,-0.0183617229584166,"2007-11","2007-Q4",96000,-0.191666666666667,"2005-03"
2017-08-31,20792,"Thornhurst","PA","Scranton","Lackawanna",10221,113400,-0.00263852242744063,0.0062111801242236,-0.055,-0.0443879204037911,-0.0250854136859655,"2005-02","2005-Q1",159700,-0.289918597370069,"2002-11"
2017-08-31,6384,"Palm Beach Shores","FL","Miami-Fort Lauderdale","Palm Beach",10222,469100,0.00751718213058419,0.0348555040811824,0.185194542698332,0.117061019970564,-0.00281253294197725,"2006-07","2006-Q3",630500,-0.255987311657415,"2005-01"
2017-08-31,24913,"Gotha","FL","Orlando","Orange",10223,288100,-0.00894392844857241,-0.0194009530292716,0.0591911764705882,0.0794236992136854,-0.00729969241424977,"2006-06","2006-Q2",353900,-0.185928228313083,"2005-06"
2017-08-31,14168,"Tower Lakes","IL","Chicago","Lake",10224,437900,0.00183024479524136,0.0228918476991357,0.0521383950024027,0.0216121320356248,-0.0161059379819104,"2006-09","2006-Q3",540900,-0.190423368459974,"2004-01"
2017-08-31,16581,"Pleasant Hill","MO","Kansas City","Cass",10225,160100,0.000625,0.0126502213788741,0.0616710875331565,0.0321066195646704,,"2017-08","2017-Q3",160100,0,"2017-08"
2017-08-31,50067,"Slaughter","LA","Baton Rouge","East Feliciana",10226,149600,-0.00133511348464619,0.013550135501355,0.119760479041916,0.0318396441299873,0.00788490611332748,"2006-02","2006-Q1",183300,-0.183851609383524,
2017-08-31,39987,"New Ross","IN","Crawfordsville","Montgomery",10227,94600,-0.00105596620908131,0.0182992465016146,0.0117647058823529,0.0175936958354439,0.00421888644336277,"2005-06","2005-Q2",108200,-0.125693160813309,"2003-12"
2017-08-31,52358,"Gulf Stream","FL","Miami-Fort Lauderdale","Palm Beach",10228,1750500,0.00424531007974299,0.0200454518967426,0.0788906009244992,0.0907305364617694,0.0239852455091956,"2017-08","2017-Q3",1750500,0,"2017-08"
2017-08-31,17124,"Borrego Springs","CA","San Diego","San Diego",10229,273800,0.0347694633408919,0.0969551282051282,0.213114754098361,,,"2017-08","2017-Q3",273800,0,"2017-08"
2017-08-31,46104,"Lake George","CO","Denver","Park",10230,218500,0.00784132841328413,0.03998096144693,0.167824692677712,0.0690239125875314,0.0240392818878801,"2017-08","2017-Q3",218500,0,"2017-08"
2017-08-31,14956,"Avondale Estates","GA","Atlanta","Dekalb",10231,350400,0.00863557858376511,0.0290748898678414,0.0689444783404515,0.103028860926022,0.036811085058774,"2016-12","2016-Q4",352500,-0.00595744680851064,"2016-12"
2017-08-31,146406,"Bellemeade","KY","Louisville/Jefferson County","Jefferson",10232,243200,0.010386373078521,0.0214195716085678,0.048727899956878,0.0466744997377317,0.0225441618075704,"2017-02","2017-Q1",244100,-0.00368701351904957,"2017-02"
2017-08-31,21738,"Cambridge Springs","PA","Meadville","Crawford",10233,88400,-0.0122905027932961,-0.0412147505422994,0.091358024691358,0.0199149312816234,,"2017-02","2017-Q1",92700,-0.04638619201726,"2017-01"
2017-08-31,24239,"Coulee City","WA","Moses Lake","Grant",10234,112000,0.00448430493273543,0.0341643582640813,0.158221302998966,0.0472810670378374,,"2017-08","2017-Q3",112000,0,"2017-08"
2017-08-31,45839,"Huger","SC","Charleston","Berkeley",10235,205900,0.00635386119257087,0.025909317389138,0.0646328852119959,0.0624424790154179,0.0110345515325649,"2017-08","2017-Q3",205900,0,"2017-08"
2017-08-31,9267,"Sugar City","ID","Rexburg","Madison",10236,166700,-0.00239377618192699,0.00180288461538462,0.0523989898989899,0.0359715734424901,,"2017-07","2017-Q3",167100,-0.00239377618192699,"2017-07"
2017-08-31,51245,"Cammack Village","AR","Little Rock","Pulaski",10237,188300,-0.000530785562632696,-0.00264830508474576,-0.0202913631633715,0.0372915793299893,0.0165467459930775,"2017-01","2017-Q1",194100,-0.029881504379186,"2016-06"
2017-08-31,42091,"Bell Canyon","CA","Ventura","Ventura",10238,1605200,0.00130996194872435,-0.0194856758902938,0.0225506433940629,0.0701843517473044,-0.000664151112493627,"2017-03","2017-Q1",1668200,-0.0377652559645126,"2016-10"
2017-08-31,28227,"Bracey","VA",,"Mecklenburg",10239,172400,-0.00346820809248555,0.0147145379635079,0.0105509964830012,0.0015149818936262,-0.00518541984657506,"2010-02","2010-Q1",206400,-0.164728682170543,"2006-07"
2017-08-31,11447,"Flat Rock","IN","Indianapolis","Shelby",10240,110500,0.00272232304900181,0.0174953959484346,0.0434372049102927,0.0259807269246188,0.0113570647442305,"2005-10","2005-Q4",112000,-0.0133928571428571,"2005-08"
2017-08-31,23873,"Buffalo","IL","Springfield","Sangamon",10241,113300,0.00265486725663717,-0.007011393514461,0.00980392156862745,0.0184550693616621,0.000531115690841633,"2008-02","2008-Q1",116300,-0.0257953568357696,"2007-09"
2017-08-31,149588,"Rolling Hills","KY","Louisville/Jefferson County","Jefferson",10242,180700,0.0100614868641699,0.0209039548022599,0.0561075394506137,0.0467424891195636,0.0214821776451757,"2017-02","2017-Q1",181600,-0.00495594713656388,"2017-02"
2017-08-31,9182,"Monroe","IN","Decatur","Adams",10243,110600,-0.00180505415162455,-0.00628930817610063,0.0146788990825688,0.0304421989282562,-0.00441182589187294,"2005-08","2005-Q3",122100,-0.0941850941850942,"2004-02"
2017-08-31,3854,"Broxton","GA","Douglas","Coffee",10244,114900,0.000871080139372822,0.00966608084358524,0.0277280858676208,0.0383329024668007,-0.00383433171541392,"2008-01","2008-Q1",126300,-0.0902612826603325,"2007-07"
2017-08-31,202124,"Meyers Lake","OH","Canton","Stark",10245,140100,0.000714285714285714,0.000714285714285714,0.0911214953271028,0.0406369669491442,-0.00211648041200174,"2007-05","2007-Q2",146400,-0.0430327868852459,"2006-05"
2017-08-31,40746,"Sandborn","IN","Vincennes","Knox",10246,73500,0,0.00409836065573771,0.00409836065573771,0.0352846451251734,,"2016-05","2016-Q2",75200,-0.0226063829787234,"2016-04"
2017-08-31,23188,"Chesterfield","IN","Indianapolis","Madison",10247,57700,0.00347826086956522,0.0377697841726619,0.111753371868979,0.0140951542700585,-0.0160011022893151,"2005-07","2005-Q3",81500,-0.292024539877301,"1998-01"
2017-08-31,34680,"Watkins Glen","NY",,"Schuyler",10248,115800,0.011353711790393,0.0376344086021505,0.0565693430656934,0.0253013582977821,0.0284189029554696,"2017-08","2017-Q3",115800,0,"2017-08"
2017-08-31,5390,"Kellyville","OK","Tulsa","Creek",10249,97600,0.0093071354705274,0.00826446280991736,0.085650723025584,0.0681261339111408,,"2017-08","2017-Q3",97600,0,"2017-08"
2017-08-31,5197,"Holualoa","HI","Hilo","Hawaii",10250,643700,-0.0175518925518926,-0.0339186552603932,-0.0238095238095238,0.073412587319309,-0.00121906610140576,"2006-10","2006-Q4",715600,-0.100475125768586,"2005-01"
2017-08-31,34343,"Trufant","MI","Grand Rapids","Montcalm",10251,115600,0.00347222222222222,-0.00344827586206897,-0.0477759472817133,0.0813099920886575,0.0155198526624898,"2016-08","2016-Q3",121400,-0.0477759472817133,"2016-06"
2017-08-31,17223,"Buhl","AL","Tuscaloosa","Tuscaloosa",10252,128900,0.0125687352710134,0.0197784810126582,0.00233281493001555,0.0108982638695199,-0.00312632466529494,"2015-03","2015-Q1",136300,-0.0542920029347029,"2014-09"
2017-08-31,39642,"Marmet","WV","Charleston","Kanawha",10253,71200,0.00423131170662906,0.00423131170662906,-0.043010752688172,0.011330222573082,0.0155820489981087,"2016-11","2016-Q4",75400,-0.0557029177718833,"2016-06"
2017-08-31,43832,"Aguanga","CA","Riverside","Riverside",10254,367100,0.00355385456533625,0.0163344407530454,0.0149294995852917,0.100425375906211,-0.0254594031746669,"2005-12","2005-Q4",535300,-0.314216327293107,"2004-01"
2017-08-31,37429,"Biltmore Forest","NC","Asheville","Buncombe",10255,973500,0.00943591870593115,0.0160734787600459,0.0384,0.0504583722462144,0.00735636888803515,"2017-01","2017-Q1",980200,-0.00683533972658641,"2016-12"
2017-08-31,17072,"Bloomsbury","NJ","New York","Hunterdon",10256,292900,0.0093039283252929,0.0335215243472124,0.0816100443131462,0.0241949224293827,-0.0160667817567689,"2006-06","2006-Q2",375200,-0.219349680170576,"2003-11"
2017-08-31,8216,"Dawson","IL","Springfield","Sangamon",10257,153600,-0.012853470437018,-0.0210325047801147,-0.0500927643784787,0.0195902842346665,0.0115766050258999,"2016-09","2016-Q3",161900,-0.051266213712168,"2015-08"
2017-08-31,31452,"Eskdale","WV","Charleston","Kanawha",10258,74300,-0.00134408602150538,0.0290858725761773,0.0420757363253857,0.0155003445780773,,"2010-11","2010-Q4",86200,-0.138051044083527,
2017-08-31,27433,"Tombstone","AZ","Sierra Vista","Cochise",10259,110000,0.0128913443830571,0.0348071495766698,0.066925315227934,-0.00198808730186284,-0.0292372640907806,"2006-12","2006-Q4",151700,-0.274884640738299,"2004-12"
2017-08-31,30997,"Colwich","KS","Wichita","Sedgwick",10260,169800,0.00771513353115727,0.0155502392344498,0.0849840255591054,0.0378718065670745,0.0281013132556631,"2017-08","2017-Q3",169800,0,"2017-08"
2017-08-31,51650,"Darlington","IN","Crawfordsville","Montgomery",10261,91700,0.00658616904500549,0.0291806958473625,0.031496062992126,0.0152899376444531,0.00447000880552628,"2005-06","2005-Q2",102000,-0.100980392156863,"2003-11"
2017-08-31,39841,"Monteagle","TN","Chattanooga","Marion",10262,172300,-0.0165525114155251,-0.0433092726263187,-0.0538165842943438,0.0263353082814344,0.0083196005506232,"2016-10","2016-Q4",184100,-0.0640956002172732,"2016-07"
2017-08-31,8987,"Maypearl","TX","Dallas-Fort Worth","Ellis",10263,173200,0.00173510699826489,0.0200235571260306,0.114543114543115,0.0786800329232242,,"2017-08","2017-Q3",173200,0,"2017-08"
2017-08-31,40230,"Palmer","TX","Dallas-Fort Worth","Ellis",10264,121900,0.000821018062397373,0.00994200497100249,0.0845195729537366,0.0762973024607945,,"2017-08","2017-Q3",121900,0,"2017-08"
2017-08-31,51975,"Fairfax","IA","Cedar Rapids","Linn",10265,202000,0.00198412698412698,0.012531328320802,0.0423116615067079,0.0318386856118673,0.0261121892189149,"2017-08","2017-Q3",202000,0,"2017-08"
2017-08-31,15690,"Rohrersville","MD","Hagerstown","Washington",10266,259000,-0.00384615384615385,-0.0277777777777778,-0.0129573170731707,0.0234118325323285,-0.0240535862243668,"2006-04","2006-Q2",360900,-0.282349681352175,"2004-06"
2017-08-31,49067,"Galveston","IN","Logansport","Cass",10267,97000,0,-0.00512820512820513,0.0635964912280702,0.0326623359492488,0.00563467532515238,"2005-09","2005-Q3",107100,-0.0943043884220355,"2004-02"
2017-08-31,396723,"Shorewood-Tower Hills-Harbert","MI","Niles","Berrien",10268,212700,0.00567375886524823,0.0325242718446602,0.204416761041903,0.0526100974877131,,"2009-11","2009-Q4",222300,-0.0431848852901484,"2009-09"
2017-08-31,4929,"Goldsby","OK","Oklahoma City","McClain",10269,214900,-0.00232126276694522,-0.00830641439778496,0.0442176870748299,0.0565821081896192,0.0584221324535528,"2016-12","2016-Q4",217200,-0.0105893186003683,"2016-12"
