"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"City","Easton","MA","""Providence-Warwick, RI-MA""",1745,38,15.8730158730159,92.5,7.02702702702703,5.53703703703704
"City","South Kingstown","RI","""Providence-Warwick, RI-MA""",2071,38,12.9166666666667,86.5,1.89189189189189,5.53703703703704
"City","East Providence","RI","""Providence-Warwick, RI-MA""",2072,38,19.0909090909091,78,4.86486486486486,5.53703703703704
"City","Dartmouth","MA","""Providence-Warwick, RI-MA""",2162,38,19.7802197802198,78,5.94594594594595,5.53703703703704
"City","Town of Westerly","RI","""Providence-Warwick, RI-MA""",2266,38,12.1076233183857,111.5,6.21621621621622,5.53703703703704
"City","North Kingstown","RI","""Providence-Warwick, RI-MA""",2310,38,19.4444444444444,78,5.40540540540541,5.53703703703704
"City","Newport","RI","""Providence-Warwick, RI-MA""",2663,38,13.2075471698113,92,3.51351351351351,5.53703703703704
"City","Somerset","MA","""Providence-Warwick, RI-MA""",2889,38,17.4418604651163,84.5,5.67567567567568,5.53703703703704
"City","Bristol","RI","""Providence-Warwick, RI-MA""",2940,38,14.1843971631206,87,2.7027027027027,5.53703703703704
"City","Norton","MA","""Providence-Warwick, RI-MA""",2988,38,21.8390804597701,69,4.32432432432432,5.53703703703704
"City","East Greenwich","RI","""Providence-Warwick, RI-MA""",3043,38,20.7792207792208,108.5,9.18918918918919,5.53703703703704
"City","Swansea","MA","""Providence-Warwick, RI-MA""",3217,38,26.7326732673267,98,9.45945945945946,5.53703703703704
"City","Portsmouth","RI","""Providence-Warwick, RI-MA""",3286,38,17.0305676855895,105,8.37837837837838,5.53703703703704
"City","North Attleboro","MA","""Providence-Warwick, RI-MA""",3675,38,9.43396226415094,65,0.27027027027027,5.53703703703704
"City","Town of Tiverton","RI","""Providence-Warwick, RI-MA""",3706,38,10.8108108108108,97,3.24324324324324,5.53703703703704
"City","Middletown","RI","""Providence-Warwick, RI-MA""",3800,38,15.5339805825243,77,1.08108108108108,5.53703703703704
"City","Fairhaven","MA","""Providence-Warwick, RI-MA""",3903,38,12.1951219512195,85,1.35135135135135,5.53703703703704
"City","Barrington","RI","""Providence-Warwick, RI-MA""",4106,38,15.7894736842105,88,5.13513513513514,5.53703703703704
"City","Lincoln","RI","""Providence-Warwick, RI-MA""",4745,38,26.984126984127,99,10,5.53703703703704
"City","North Providence","RI","""Providence-Warwick, RI-MA""",4758,38,21.0526315789474,83,7.83783783783784,5.53703703703704
"City","Narragansett","RI","""Providence-Warwick, RI-MA""",5442,38,18.6528497409326,92.5,8.10810810810811,5.53703703703704
"City","North Smithfield","RI","""Providence-Warwick, RI-MA""",5850,38,10.958904109589,96,2.97297297297297,5.53703703703704
"City","Charlestown","RI","""Providence-Warwick, RI-MA""",7103,38,18.2539682539683,105,8.91891891891892,5.53703703703704
"City","Burrillville","RI","""Providence-Warwick, RI-MA""",7391,38,14.2857142857143,105.5,7.2972972972973,5.53703703703704
"City","Raleigh","NC","""Raleigh, NC""",37,48,14.3093465674111,51,2.35294117647059,1.14814814814815
"City","Cary","NC","""Raleigh, NC""",190,48,19.3449334698055,54,6.47058823529412,1.14814814814815
"City","Garner","NC","""Raleigh, NC""",727,48,13.6363636363636,55,2.94117647058824,1.14814814814815
"City","Clayton","NC","""Raleigh, NC""",735,48,15.3446033810143,64,7.64705882352941,1.14814814814815
"City","Wake Forest","NC","""Raleigh, NC""",740,48,18.3730715287518,70,10,1.14814814814815
"City","Apex","NC","""Raleigh, NC""",751,48,19.5402298850575,53,7.05882352941176,1.14814814814815
"City","Fuquay Varina","NC","""Raleigh, NC""",1107,48,14.4522144522145,55,3.52941176470588,1.14814814814815
"City","Smithfield","NC","""Raleigh, NC""",1796,48,15.8620689655172,63,8.23529411764706,1.14814814814815
"City","Knightdale","NC","""Raleigh, NC""",2205,48,9.54773869346734,55,1.17647058823529,1.14814814814815
"City","Holly Springs","NC","""Raleigh, NC""",2311,48,14.5299145299145,55,5.29411764705882,1.14814814814815
"City","Zebulon","NC","""Raleigh, NC""",2518,48,13.4615384615385,62,4.11764705882353,1.14814814814815
"City","Morrisville","NC","""Raleigh, NC""",3213,48,13.1147540983607,49,0.588235294117647,1.14814814814815
"City","Wendell","NC","""Raleigh, NC""",3965,48,5.88235294117647,59,1.76470588235294,1.14814814814815
"City","Benson","NC","""Raleigh, NC""",4869,48,17.1428571428571,67.5,9.41176470588235,1.14814814814815
"City","Willow Spring","NC","""Raleigh, NC""",5007,48,17.5438596491228,65,8.82352941176471,1.14814814814815
"City","Franklinton","NC","""Raleigh, NC""",5495,48,11.8279569892473,67.5,5.88235294117647,1.14814814814815
"City","Youngsville","NC","""Raleigh, NC""",6794,48,13.5294117647059,60,4.70588235294118,1.14814814814815
"City","Richmond","VA","""Richmond, VA""",79,45,16.2291169451074,64,1.66666666666667,3.57407407407407
"City","Midlothian","VA","""Richmond, VA""",303,45,21.8362282878412,68,5.83333333333333,3.57407407407407
"City","Glen Allen","VA","""Richmond, VA""",494,45,18.1818181818182,67,2.5,3.57407407407407
"City","Mechanicsville","VA","""Richmond, VA""",572,45,15.4455445544554,65.5,0.833333333333333,3.57407407407407
"City","Petersburg","VA","""Richmond, VA""",680,45,19.6629213483146,99,9.16666666666667,3.57407407407407
"City","Chesterfield","VA","""Richmond, VA""",945,45,17.9959100204499,70,3.33333333333333,3.57407407407407
"City","Chester","VA","""Richmond, VA""",981,45,22.4755700325733,73,6.66666666666667,3.57407407407407
"City","Hopewell","VA","""Richmond, VA""",1387,45,14.6596858638743,109.5,5,3.57407407407407
"City","Colonial Heights","VA","""Richmond, VA""",1616,45,22.7941176470588,73.5,7.5,3.57407407407407
"City","Ashland","VA","""Richmond, VA""",3652,45,19.6078431372549,103,8.33333333333333,3.57407407407407
"City","Ruther Glen","VA","""Richmond, VA""",5669,45,25.1851851851852,84,10,3.57407407407407
"City","Henrico","VA","""Richmond, VA""",NA,45,15.9178433889602,79,4.16666666666667,3.57407407407407
"City","Riverside","CA","""Riverside-San Bernardino-Ontario, CA""",45,13,16.7832167832168,61,3.72549019607843,0.833333333333333
"City","San Bernardino","CA","""Riverside-San Bernardino-Ontario, CA""",58,13,11.3146551724138,70,2.15686274509804,0.833333333333333
"City","Corona","CA","""Riverside-San Bernardino-Ontario, CA""",59,13,15.5773420479303,57,1.76470588235294,0.833333333333333
"City","Fontana","CA","""Riverside-San Bernardino-Ontario, CA""",66,13,9.33333333333333,64,0.588235294117647,0.833333333333333
"City","Moreno Valley","CA","""Riverside-San Bernardino-Ontario, CA""",100,13,10.2425876010782,60,0.196078431372549,0.833333333333333
"City","Ontario","CA","""Riverside-San Bernardino-Ontario, CA""",110,13,13.5632183908046,61,1.56862745098039,0.833333333333333
"City","Rancho Cucamonga","CA","""Riverside-San Bernardino-Ontario, CA""",112,13,17.7377892030848,58,3.92156862745098,0.833333333333333
"City","Hemet","CA","""Riverside-San Bernardino-Ontario, CA""",194,13,11.8694362017804,63.5,1.37254901960784,0.833333333333333
"City","Victorville","CA","""Riverside-San Bernardino-Ontario, CA""",204,13,12.6385809312639,69,2.94117647058824,0.833333333333333
"City","Temecula","CA","""Riverside-San Bernardino-Ontario, CA""",207,13,16.7493796526055,57,2.35294117647059,0.833333333333333
"City","Murrieta","CA","""Riverside-San Bernardino-Ontario, CA""",214,13,17.6400476758045,56,2.74509803921569,0.833333333333333
"City","Hesperia","CA","""Riverside-San Bernardino-Ontario, CA""",227,13,14.8425787106447,74,6.47058823529412,0.833333333333333
"City","Perris","CA","""Riverside-San Bernardino-Ontario, CA""",243,13,15.9509202453988,68,5.09803921568627,0.833333333333333
"City","Rialto","CA","""Riverside-San Bernardino-Ontario, CA""",276,13,8.83534136546185,63,0.392156862745098,0.833333333333333
"City","Indio","CA","""Riverside-San Bernardino-Ontario, CA""",277,13,13.9830508474576,100,8.82352941176471,0.833333333333333
"City","Chino","CA","""Riverside-San Bernardino-Ontario, CA""",328,13,15.6923076923077,59,1.96078431372549,0.833333333333333
"City","Upland","CA","""Riverside-San Bernardino-Ontario, CA""",367,13,19.0615835777126,63,6.27450980392157,0.833333333333333
"City","Redlands","CA","""Riverside-San Bernardino-Ontario, CA""",391,13,17.6895306859206,56,3.13725490196078,0.833333333333333
"City","Apple Valley","CA","""Riverside-San Bernardino-Ontario, CA""",436,13,18.1695827725437,70,8.23529411764706,0.833333333333333
"City","Chino Hills","CA","""Riverside-San Bernardino-Ontario, CA""",474,13,18.3333333333333,60,4.50980392156863,0.833333333333333
"City","Lake Elsinore","CA","""Riverside-San Bernardino-Ontario, CA""",579,13,15.4046997389034,62,2.54901960784314,0.833333333333333
"City","Eastvale","CA","""Riverside-San Bernardino-Ontario, CA""",590,13,12.7272727272727,86,5.88235294117647,0.833333333333333
"City","Colton","CA","""Riverside-San Bernardino-Ontario, CA""",604,13,14.1025641025641,71,5.68627450980392,0.833333333333333
"City","Yucaipa","CA","""Riverside-San Bernardino-Ontario, CA""",664,13,19.4888178913738,65,7.64705882352941,0.833333333333333
"City","Cathedral City","CA","""Riverside-San Bernardino-Ontario, CA""",724,13,13.3507853403141,85,6.07843137254902,0.833333333333333
"City","Highland","CA","""Riverside-San Bernardino-Ontario, CA""",739,13,19.2118226600985,64.5,7.25490196078431,0.833333333333333
"City","Menifee","CA","""Riverside-San Bernardino-Ontario, CA""",757,13,13.7880986937591,70,4.70588235294118,0.833333333333333
"City","Palm Desert","CA","""Riverside-San Bernardino-Ontario, CA""",768,13,13.3663366336634,112,8.62745098039216,0.833333333333333
"City","Desert Hot Springs","CA","""Riverside-San Bernardino-Ontario, CA""",811,13,11.4551083591331,89.5,4.90196078431373,0.833333333333333
"City","Palm Springs","CA","""Riverside-San Bernardino-Ontario, CA""",833,13,12.1801432958035,99,7.05882352941176,0.833333333333333
"City","San Jacinto","CA","""Riverside-San Bernardino-Ontario, CA""",849,13,9.6,64.5,1.17647058823529,0.833333333333333
"City","Beaumont","CA","""Riverside-San Bernardino-Ontario, CA""",937,13,13.3928571428571,67,3.33333333333333,0.833333333333333
"City","La Quinta","CA","""Riverside-San Bernardino-Ontario, CA""",1060,13,10.9709962168979,117,6.66666666666667,0.833333333333333
"City","Barstow","CA","""Riverside-San Bernardino-Ontario, CA""",1100,13,21.1340206185567,94,9.80392156862745,0.833333333333333
"City","Banning","CA","""Riverside-San Bernardino-Ontario, CA""",1242,13,20,69,9.01960784313725,0.833333333333333
"City","Wildomar","CA","""Riverside-San Bernardino-Ontario, CA""",1290,13,17.0588235294118,69,6.86274509803922,0.833333333333333
"City","Adelanto","CA","""Riverside-San Bernardino-Ontario, CA""",1306,13,7.07070707070707,67,0.784313725490196,0.833333333333333
"City","Norco","CA","""Riverside-San Bernardino-Ontario, CA""",1414,13,20.3389830508475,84,9.41176470588235,0.833333333333333
"City","Winchester","CA","""Riverside-San Bernardino-Ontario, CA""",1577,13,18.7134502923977,62,5.49019607843137,0.833333333333333
"City","Yucca Valley","CA","""Riverside-San Bernardino-Ontario, CA""",1918,13,11.5606936416185,84,4.31372549019608,0.833333333333333
"City","Phelan","CA","""Riverside-San Bernardino-Ontario, CA""",2731,13,18.4713375796178,87,9.2156862745098,0.833333333333333
"City","Rancho Mirage","CA","""Riverside-San Bernardino-Ontario, CA""",3279,13,12.1268656716418,151,8.43137254901961,0.833333333333333
"City","Twentynine Palms","CA","""Riverside-San Bernardino-Ontario, CA""",3320,13,8.05970149253731,95,4.11764705882353,0.833333333333333
"City","Canyon Lake","CA","""Riverside-San Bernardino-Ontario, CA""",5167,13,19.7452229299363,89,9.6078431372549,0.833333333333333
"City","Big Bear City","CA","""Riverside-San Bernardino-Ontario, CA""",5489,13,16.6666666666667,79,8.03921568627451,0.833333333333333
"City","Joshua Tree","CA","""Riverside-San Bernardino-Ontario, CA""",6500,13,8.16326530612245,66,0.980392156862745,0.833333333333333
"City","Indian Wells","CA","""Riverside-San Bernardino-Ontario, CA""",7417,13,7.44186046511628,160,5.29411764705882,0.833333333333333
"City","Crestline","CA","""Riverside-San Bernardino-Ontario, CA""",7622,13,16.1512027491409,81,7.84313725490196,0.833333333333333
"City","Helendale","CA","""Riverside-San Bernardino-Ontario, CA""",8645,13,11.214953271028,81.5,3.52941176470588,0.833333333333333
"City","Lake Arrowhead","CA","""Riverside-San Bernardino-Ontario, CA""",8789,13,21.5962441314554,113,10,0.833333333333333
"City","Big Bear Lake","CA","""Riverside-San Bernardino-Ontario, CA""",9190,13,13.8655462184874,88,7.45098039215686,0.833333333333333
"City","Rochester","NY","""Rochester, NY""",76,51,9.13539967373573,87.5,5,3
"City","Town of Greece","NY","""Rochester, NY""",249,51,17.7391304347826,79,7,3
"City","Irondequoit","NY","""Rochester, NY""",726,51,18.5840707964602,76,8,3
"City","Henrietta","NY","""Rochester, NY""",817,51,14.2857142857143,64,1,3
"City","Town of Webster","NY","""Rochester, NY""",818,51,13.2841328413284,81,6,3
"City","Perinton","NY","""Rochester, NY""",955,51,14.6953405017921,71,3,3
"City","Penfield","NY","""Rochester, NY""",986,51,18.0094786729858,71,4,3
"City","Brighton","NY","""Rochester, NY""",1041,51,12.8048780487805,75,2,3
"City","Town of Pittsford","NY","""Rochester, NY""",1305,51,19.8019801980198,76,9,3
"City","Town of Canandaigua","NY","""Rochester, NY""",2161,51,19.2307692307692,112,10,3
"City","Sacramento","CA","""Sacramento--Roseville--Arden-Arcade, CA""",24,25,16.3734776725304,43,1,2.62962962962963
"City","Elk Grove","CA","""Sacramento--Roseville--Arden-Arcade, CA""",122,25,13.6431784107946,40,0.5,2.62962962962963
"City","Roseville","CA","""Sacramento--Roseville--Arden-Arcade, CA""",217,25,18.8701923076923,43,3.5,2.62962962962963
"City","Citrus Heights","CA","""Sacramento--Roseville--Arden-Arcade, CA""",319,25,17.6178660049628,41,1.5,2.62962962962963
"City","Arden-Arcade","CA","""Sacramento--Roseville--Arden-Arcade, CA""",345,25,20.863309352518,43,4.5,2.62962962962963
"City","Folsom","CA","""Sacramento--Roseville--Arden-Arcade, CA""",402,25,18.0327868852459,43,2.5,2.62962962962963
"City","Rocklin","CA","""Sacramento--Roseville--Arden-Arcade, CA""",564,25,15.5440414507772,44,2,2.62962962962963
"City","Woodland","CA","""Sacramento--Roseville--Arden-Arcade, CA""",568,25,18.8118811881188,49.5,5,2.62962962962963
"City","Rancho Cordova","CA","""Sacramento--Roseville--Arden-Arcade, CA""",586,25,16.6666666666667,46,3,2.62962962962963
"City","Carmichael","CA","""Sacramento--Roseville--Arden-Arcade, CA""",603,25,20,46,6,2.62962962962963
"City","West Sacramento","CA","""Sacramento--Roseville--Arden-Arcade, CA""",704,25,18.5365853658537,46,4,2.62962962962963
"City","Lincoln","CA","""Sacramento--Roseville--Arden-Arcade, CA""",763,25,18.9376443418014,46,5.5,2.62962962962963
"City","Auburn","CA","""Sacramento--Roseville--Arden-Arcade, CA""",856,25,21.6300940438871,58,7.5,2.62962962962963
"City","Fair Oaks","CA","""Sacramento--Roseville--Arden-Arcade, CA""",868,25,25.5905511811024,53,8.5,2.62962962962963
"City","El Dorado Hills","CA","""Sacramento--Roseville--Arden-Arcade, CA""",1201,25,21.078431372549,62,8,2.62962962962963
"City","South Lake Tahoe","CA","""Sacramento--Roseville--Arden-Arcade, CA""",1300,25,20.2755905511811,64.5,7,2.62962962962963
"City","Shingle Springs","CA","""Sacramento--Roseville--Arden-Arcade, CA""",1315,25,26.027397260274,53,9.5,2.62962962962963
"City","Orangevale","CA","""Sacramento--Roseville--Arden-Arcade, CA""",1376,25,23.8095238095238,44,6.5,2.62962962962963
"City","Placerville","CA","""Sacramento--Roseville--Arden-Arcade, CA""",1602,25,24.031007751938,56,9,2.62962962962963
"City","Granite Bay","CA","""Sacramento--Roseville--Arden-Arcade, CA""",2449,25,23.7179487179487,71.5,10,2.62962962962963
"City","San Diego","CA","""San Diego-Carlsbad, CA""",6,17,18.3227445997459,49,1.42857142857143,3.77777777777778
"City","Chula Vista","CA","""San Diego-Carlsbad, CA""",60,17,19.8237885462555,50,1.9047619047619,3.77777777777778
"City","Oceanside","CA","""San Diego-Carlsbad, CA""",87,17,20.9480122324159,49,2.38095238095238,3.77777777777778
"City","El Cajon","CA","""San Diego-Carlsbad, CA""",120,17,25.1781472684086,54,6.19047619047619,3.77777777777778
"City","Escondido","CA","""San Diego-Carlsbad, CA""",145,17,26.3736263736264,56,9.04761904761905,3.77777777777778
"City","Vista","CA","""San Diego-Carlsbad, CA""",211,17,22.6229508196721,50.5,4.28571428571429,3.77777777777778
"City","Carlsbad","CA","""San Diego-Carlsbad, CA""",233,17,24.390243902439,54,5.71428571428571,3.77777777777778
"City","La Mesa","CA","""San Diego-Carlsbad, CA""",412,17,20.6751054852321,52,3.33333333333333,3.77777777777778
"City","San Marcos","CA","""San Diego-Carlsbad, CA""",444,17,16.6666666666667,47,0.952380952380952,3.77777777777778
"City","Spring Valley","CA","""San Diego-Carlsbad, CA""",446,17,18.3673469387755,57,2.85714285714286,3.77777777777778
"City","Encinitas","CA","""San Diego-Carlsbad, CA""",536,17,20.6422018348624,54.5,3.80952380952381,3.77777777777778
"City","Santee","CA","""San Diego-Carlsbad, CA""",626,17,13.125,46,0.476190476190476,3.77777777777778
"City","Poway","CA","""San Diego-Carlsbad, CA""",685,17,27.8409090909091,50,6.66666666666667,3.77777777777778
"City","Fallbrook","CA","""San Diego-Carlsbad, CA""",836,17,21.3855421686747,68,7.14285714285714,3.77777777777778
"City","Lakeside","CA","""San Diego-Carlsbad, CA""",855,17,23.0769230769231,54,5.23809523809524,3.77777777777778
"City","Ramona","CA","""San Diego-Carlsbad, CA""",962,17,26.4248704663212,75,10,3.77777777777778
"City","Coronado","CA","""San Diego-Carlsbad, CA""",2216,17,20.125786163522,119,7.61904761904762,3.77777777777778
"City","Valley Center","CA","""San Diego-Carlsbad, CA""",2239,17,26.1538461538462,74,9.52380952380952,3.77777777777778
"City","Alpine","CA","""San Diego-Carlsbad, CA""",4910,17,24.4444444444444,61,8.09523809523809,3.77777777777778
"City","Rancho Santa Fe","CA","""San Diego-Carlsbad, CA""",9219,17,20.4819277108434,145,8.57142857142857,3.77777777777778
"City","Borrego Springs","CA","""San Diego-Carlsbad, CA""",9393,17,4.16666666666667,144,4.76190476190476,3.77777777777778
"City","San Francisco","CA","""San Francisco-Oakland-Hayward, CA""",9,11,4.828797190518,41,2.85714285714286,0.037037037037037
"City","Oakland","CA","""San Francisco-Oakland-Hayward, CA""",32,11,7.85876993166287,42,4.28571428571429,0.037037037037037
"City","Fremont","CA","""San Francisco-Oakland-Hayward, CA""",69,11,3.9647577092511,41,1.07142857142857,0.037037037037037
"City","Hayward","CA","""San Francisco-Oakland-Hayward, CA""",107,11,6.12745098039216,42,3.57142857142857,0.037037037037037
"City","Concord","CA","""San Francisco-Oakland-Hayward, CA""",177,11,13.3507853403141,40,7.14285714285714,0.037037037037037
"City","Berkeley","CA","""San Francisco-Oakland-Hayward, CA""",193,11,4.54545454545455,39,0.714285714285714,0.037037037037037
"City","San Mateo","CA","""San Francisco-Oakland-Hayward, CA""",241,11,7.95454545454545,37,1.42857142857143,0.037037037037037
"City","Daly City","CA","""San Francisco-Oakland-Hayward, CA""",242,11,2.7027027027027,42,2.5,0.037037037037037
"City","San Leandro","CA","""San Francisco-Oakland-Hayward, CA""",245,11,3.44827586206897,43,3.21428571428571,0.037037037037037
"City","Antioch","CA","""San Francisco-Oakland-Hayward, CA""",268,11,9.82658959537572,46,8.92857142857143,0.037037037037037
"City","Livermore","CA","""San Francisco-Oakland-Hayward, CA""",291,11,10.6796116504854,41,6.78571428571429,0.037037037037037
"City","Richmond","CA","""San Francisco-Oakland-Hayward, CA""",325,11,8.81226053639847,50,8.21428571428571,0.037037037037037
"City","Redwood City","CA","""San Francisco-Oakland-Hayward, CA""",342,11,2.10526315789474,36,0.357142857142857,0.037037037037037
"City","Walnut Creek","CA","""San Francisco-Oakland-Hayward, CA""",362,11,11.6173120728929,40,5,0.037037037037037
"City","Pittsburg","CA","""San Francisco-Oakland-Hayward, CA""",388,11,5.30612244897959,47,6.07142857142857,0.037037037037037
"City","San Ramon","CA","""San Francisco-Oakland-Hayward, CA""",409,11,6.72268907563025,42,3.92857142857143,0.037037037037037
"City","Pleasanton","CA","""San Francisco-Oakland-Hayward, CA""",427,11,12.719298245614,40,5.35714285714286,0.037037037037037
"City","San Rafael","CA","""San Francisco-Oakland-Hayward, CA""",460,11,9.49367088607595,42,6.42857142857143,0.037037037037037
"City","Union City","CA","""San Francisco-Oakland-Hayward, CA""",464,11,4.83870967741935,40,1.78571428571429,0.037037037037037
"City","Novato","CA","""San Francisco-Oakland-Hayward, CA""",545,11,9.71428571428571,43,7.5,0.037037037037037
"City","Brentwood","CA","""San Francisco-Oakland-Hayward, CA""",558,11,18.7660668380463,48,10,0.037037037037037
"City","Danville","CA","""San Francisco-Oakland-Hayward, CA""",743,11,13.1487889273356,43.5,9.28571428571429,0.037037037037037
"City","Castro Valley","CA","""San Francisco-Oakland-Hayward, CA""",759,11,4.51127819548872,41,2.14285714285714,0.037037037037037
"City","Martinez","CA","""San Francisco-Oakland-Hayward, CA""",791,11,14.8717948717949,41,8.57142857142857,0.037037037037037
"City","Dublin","CA","""San Francisco-Oakland-Hayward, CA""",1022,11,9.77777777777778,41,4.64285714285714,0.037037037037037
"City","Oakley","CA","""San Francisco-Oakland-Hayward, CA""",1043,11,13.855421686747,47,9.64285714285714,0.037037037037037
"City","Pleasant Hill","CA","""San Francisco-Oakland-Hayward, CA""",1079,11,14.1592920353982,39,5.71428571428571,0.037037037037037
"City","Mill Valley","CA","""San Francisco-Oakland-Hayward, CA""",1429,11,9.87654320987654,42,7.85714285714286,0.037037037037037
"City","Savannah","GA","""Savannah, GA""",176,145,15.343099460293,87,8,3.12962962962963
"City","Richmond Hill","GA","""Savannah, GA""",1927,145,16.4948453608247,83,4.5,3.12962962962963
"City","Pooler","GA","""Savannah, GA""",5130,145,17.5718849840256,105,10,3.12962962962963
"City","Wilmington Island","GA","""Savannah, GA""",5258,145,18.8811188811189,72,6,3.12962962962963
"City","Guyton","GA","""Savannah, GA""",6115,145,11.9148936170213,80.5,1,3.12962962962963
"City","Whitemarsh Island","GA","""Savannah, GA""",7769,145,13.6363636363636,86,2,3.12962962962963
"City","Rincon","GA","""Savannah, GA""",8373,145,13.3928571428571,87,3,3.12962962962963
"City","Tybee Island","GA","""Savannah, GA""",9079,145,8.83720930232558,278,7,3.12962962962963
"City","Skidaway Island","GA","""Savannah, GA""",9319,145,11.587982832618,98.5,4.5,3.12962962962963
"City","Port Wentworth","GA","""Savannah, GA""",9391,145,17.5,92,9,3.12962962962963
"City","Seattle","WA","""Seattle-Tacoma-Bellevue, WA""",16,15,8.26863354037267,37,0.652173913043478,0.12962962962963
"City","Tacoma","WA","""Seattle-Tacoma-Bellevue, WA""",85,15,14.735226400614,48,5.43478260869565,0.12962962962963
"City","Renton","WA","""Seattle-Tacoma-Bellevue, WA""",158,15,11.7088607594937,40,2.60869565217391,0.12962962962963
"City","Bellevue","WA","""Seattle-Tacoma-Bellevue, WA""",167,15,9.03225806451613,40,1.52173913043478,0.12962962962963
"City","Everett","WA","""Seattle-Tacoma-Bellevue, WA""",221,15,14.0873015873016,42,4.1304347826087,0.12962962962963
"City","Federal Way","WA","""Seattle-Tacoma-Bellevue, WA""",281,15,18.1443298969072,47,7.82608695652174,0.12962962962963
"City","Kent","WA","""Seattle-Tacoma-Bellevue, WA""",338,15,11.3801452784504,45,4.34782608695652,0.12962962962963
"City","Redmond","WA","""Seattle-Tacoma-Bellevue, WA""",383,15,5.18731988472623,38,0.434782608695652,0.12962962962963
"City","Lynnwood","WA","""Seattle-Tacoma-Bellevue, WA""",406,15,11.6883116883117,40,2.39130434782609,0.12962962962963
"City","Kirkland","WA","""Seattle-Tacoma-Bellevue, WA""",437,15,10.4247104247104,37,1.30434782608696,0.12962962962963
"City","Marysville","WA","""Seattle-Tacoma-Bellevue, WA""",456,15,15.9090909090909,46.5,5.65217391304348,0.12962962962963
"City","Auburn","WA","""Seattle-Tacoma-Bellevue, WA""",479,15,16.7064439140811,48,6.95652173913043,0.12962962962963
"City","Lakewood","WA","""Seattle-Tacoma-Bellevue, WA""",530,15,14.3730886850153,52,6.52173913043478,0.12962962962963
"City","Snohomish","WA","""Seattle-Tacoma-Bellevue, WA""",622,15,16.2291169451074,48.5,6.73913043478261,0.12962962962963
"City","Issaquah","WA","""Seattle-Tacoma-Bellevue, WA""",660,15,10.3015075376884,41,1.73913043478261,0.12962962962963
"City","Shoreline","WA","""Seattle-Tacoma-Bellevue, WA""",672,15,6.2780269058296,35,0.217391304347826,0.12962962962963
"City","South Hill","WA","""Seattle-Tacoma-Bellevue, WA""",723,15,20,50,9.1304347826087,0.12962962962963
"City","Sammamish","WA","""Seattle-Tacoma-Bellevue, WA""",778,15,10.3746397694525,41,1.95652173913043,0.12962962962963
"City","Spanaway","WA","""Seattle-Tacoma-Bellevue, WA""",780,15,14.6478873239437,49,6.08695652173913,0.12962962962963
"City","Edmonds","WA","""Seattle-Tacoma-Bellevue, WA""",802,15,6.88073394495413,38,1.08695652173913,0.12962962962963
"City","Gig Harbor","WA","""Seattle-Tacoma-Bellevue, WA""",882,15,18.8679245283019,66,10,0.12962962962963
"City","Bothell","WA","""Seattle-Tacoma-Bellevue, WA""",930,15,10.2739726027397,36,0.869565217391304,0.12962962962963
"City","Bonney Lake","WA","""Seattle-Tacoma-Bellevue, WA""",960,15,17.8841309823678,53,8.69565217391304,0.12962962962963
"City","Seattle Hill-Silver Firs","WA","""Seattle-Tacoma-Bellevue, WA""",987,15,14.8305084745763,40,3.91304347826087,0.12962962962963
"City","Puyallup","WA","""Seattle-Tacoma-Bellevue, WA""",1056,15,14.6341463414634,49,5.8695652173913,0.12962962962963
"City","Woodinville","WA","""Seattle-Tacoma-Bellevue, WA""",1069,15,12.9186602870813,41.5,3.69565217391304,0.12962962962963
"City","Arlington","WA","""Seattle-Tacoma-Bellevue, WA""",1120,15,16.0714285714286,49,7.39130434782609,0.12962962962963
"City","Paine Field-Lake Stickney","WA","""Seattle-Tacoma-Bellevue, WA""",1152,15,11.0526315789474,40.5,2.17391304347826,0.12962962962963
"City","Picnic Point-North Lynnwood","WA","""Seattle-Tacoma-Bellevue, WA""",1314,15,16.4251207729469,39.5,4.78260869565217,0.12962962962963
"City","Parkland","WA","""Seattle-Tacoma-Bellevue, WA""",1487,15,15.2046783625731,51,8.04347826086956,0.12962962962963
"City","Des Moines","WA","""Seattle-Tacoma-Bellevue, WA""",1503,15,11.2426035502959,43,3.26086956521739,0.12962962962963
"City","University Place","WA","""Seattle-Tacoma-Bellevue, WA""",1510,15,19.0954773869347,50,8.47826086956522,0.12962962962963
"City","Burien","WA","""Seattle-Tacoma-Bellevue, WA""",1581,15,11.3744075829384,41,2.82608695652174,0.12962962962963
"City","Lake Stevens","WA","""Seattle-Tacoma-Bellevue, WA""",1628,15,19.3693693693694,45,7.60869565217391,0.12962962962963
"City","Mercer Island","WA","""Seattle-Tacoma-Bellevue, WA""",1757,15,10.8108108108108,49,5,0.12962962962963
"City","Maple Valley","WA","""Seattle-Tacoma-Bellevue, WA""",1853,15,17.1206225680934,41,5.21739130434783,0.12962962962963
"City","Graham","WA","""Seattle-Tacoma-Bellevue, WA""",2246,15,19.4312796208531,56,9.78260869565217,0.12962962962963
"City","Kenmore","WA","""Seattle-Tacoma-Bellevue, WA""",2392,15,16.9117647058824,37,4.56521739130435,0.12962962962963
"City","Enumclaw","WA","""Seattle-Tacoma-Bellevue, WA""",2477,15,14.8387096774194,49,6.30434782608696,0.12962962962963
