"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"Cascade Township","MI","Grand Rapids","Kent",4595,1673,0.00904704463208685,0.0352722772277228,0.0410703173615432,638
2017-08-31,"Milan","MI","Ann Arbor","Washtenaw",4596,1396,0.0101302460202605,0.0264705882352941,0.0145348837209302,533
2017-08-31,"Lake Arrowhead","CA","Riverside","San Bernardino",4597,1142,0.0160142348754448,0.0448307410795974,0.171282051282051,3355
2017-08-31,"Belleair","FL","Tampa","Pinellas",4598,1612,0.00939261114589856,0.018319646241314,0.0138364779874214,1074
2017-08-31,"Sugar Hill","GA","Atlanta","Gwinnett",4599,1345,0.00598354525056096,0.0166288737717309,0.0298621745788668,421
2017-08-31,"Stanford","NY","New York","Dutchess",4600,1524,0.0221327967806841,0.0590687977762335,0.0862437633642195,137
2017-08-31,"North Braddock","PA","Pittsburgh","Allegheny",4601,750,-0.015748031496063,-0.0196078431372549,-0.0335051546391753,315
2017-08-31,"Roosevelt Park","MI","Muskegon","Muskegon",4602,834,-0.00477326968973747,-0.0302325581395349,0.059720457433291,113
2017-08-31,"Milton","NH","Boston","Strafford",4603,1491,0.0156675749318801,0.0311203319502075,0.0843636363636364,151
2017-08-31,"Bay Hill","FL","Orlando","Orange",4604,1822,-0.0103204780010864,-0.0282666666666667,-0.099802371541502,357
2017-08-31,"Avon","CO","Edwards","Eagle",4605,2474,-0.00642570281124498,0.00856094578067672,0.0942061034940292,4272
2017-08-31,"Maggie Valley","NC","Asheville","Haywood",4606,1086,0.0342857142857143,0.0482625482625483,0.0838323353293413,264
2017-08-31,"Town of Chatham","NY","Hudson","Columbia",4607,1482,-0.00336247478143914,0.0122950819672131,0.179936305732484,136
2017-08-31,"Dallastown","PA","York","York",4608,892,0.00112233445566779,-0.00888888888888889,0.0581257413997628,157
2017-08-31,"Clear Lake","MN","Minneapolis-St Paul","Sherburne",4609,1311,-0.00304182509505703,-0.0165041260315079,0.14,206
2017-08-31,"South Russell","OH","Cleveland","Geauga",4610,2060,-0.00770712909441233,-0.0072289156626506,-0.0138822403063667,105
2017-08-31,"Deerfield","NH","Boston","Rockingham",4611,1924,0.00575013068478829,-0.00310880829015544,0.103211009174312,167
2017-08-31,"Millvale","PA","Pittsburgh","Allegheny",4612,869,0.0116414435389988,0.0247641509433962,-0.00685714285714286,634
2017-08-31,"Waverly","NE","Lincoln","Lancaster",4613,1208,0.00415627597672485,0.0307167235494881,0.0342465753424658,127
2017-08-31,"Hampton Township","NJ","New York","Sussex",4614,1624,-0.00306936771025169,-0.00551132884262094,0.0593607305936073,125
2017-08-31,"Strasburg","OH","New Philadelphia","Tuscarawas",4615,1177,0.00856898029134533,0.0181660899653979,-0.0207986688851913,218
2017-08-31,"Town of Rowley","MA","Boston","Essex",4616,1992,-0.004,-0.003003003003003,0.0257466529351184,332
2017-08-31,"New Freedom","PA","York","York",4617,1339,-0.0022354694485842,-0.0211988304093567,-0.0596910112359551,242
2017-08-31,"Jersey Shore","PA","Williamsport","Lycoming",4618,783,0.0289093298291721,0.0343461030383091,-0.0689655172413793,208
2017-08-31,"Windsor Heights","IA","Des Moines","Polk",4619,1096,-0.00454132606721163,-0.0394390885188431,-0.0519031141868512,220
2017-08-31,"Indian River Shores","FL","Vero Beach","Indian River",4620,4293,0.0277711276035432,0.0851870576339737,0.21271186440678,1799
2017-08-31,"Alva","FL","Fort Myers","Lee",4621,1173,0.00256410256410256,-0.0257475083056478,0.0731930466605673,216
2017-08-31,"Port Vue","PA","Pittsburgh","Allegheny",4622,693,0,0.00289435600578871,-0.0211864406779661,104
2017-08-31,"Union","KY","Cincinnati","Boone",4623,1263,-0.0023696682464455,-0.00472813238770686,0.0160901045856798,294
2017-08-31,"Jamestown","RI","Providence","Newport",4624,2551,0,-0.00739299610894942,-0.0154380548050946,168
2017-08-31,"Carmel Valley","CA","Salinas","Monterey",4625,2934,0.00239152716091561,0.0134715025906736,0.0117241379310345,153
2017-08-31,"Dupont","WA","Seattle","Pierce",4626,1465,0.00825877494838266,0.013840830449827,0.0449358059914408,643
2017-08-31,"Sunderland","MA","Greenfield Town","Franklin",4627,1915,0.00366876310272537,-0.0087991718426501,-0.0434565434565435,127
2017-08-31,"Yorktown","IN","Muncie","Delaware",4628,1107,0.00727934485896269,0.0365168539325843,0.196756756756757,174
2017-08-31,"Walpole","NH","Keene","Cheshire",4629,1226,-0.0184147317854283,-0.0308300395256917,0.0614718614718615,220
2017-08-31,"Town of Canajoharie","NY","Amsterdam","Montgomery",4630,909,-0.0119565217391304,-0.0550935550935551,-0.17737556561086,121
2017-08-31,"Independence Township","NJ","Allentown","Warren",4631,1691,0.00894988066825776,0.0406153846153846,0.109580052493438,146
2017-08-31,"Town of Wiscasset","ME",,"Lincoln",4632,1161,0.0184210526315789,0.0184210526315789,0.173913043478261,129
2017-08-31,"Seaside","OR","Astoria","Clatsop",4633,1416,0.00212314225053079,-0.0125523012552301,0.0128755364806867,364
2017-08-31,"Ivins","UT","St. George","Washington",4634,1295,0.00309837335398916,0.00309837335398916,0.0451977401129944,773
2017-08-31,"Douglass Hills","KY","Louisville/Jefferson County","Jefferson",4635,1027,0.00785083415112856,0.00489236790606654,0.0799158780231335,728
2017-08-31,"West Reading","PA","Reading","Berks",4636,1137,0.00619469026548673,0.0224820143884892,0.0421631530705775,667
2017-08-31,"Prairie View","TX","Houston","Waller",4637,1437,0.0133991537376587,0.0977845683728037,0.124413145539906,157
2017-08-31,"East China","MI","Detroit","Saint Clair",4638,1060,-0.0121155638397018,-0.0924657534246575,-0.0577777777777778,296
2017-08-31,"Town of Darien","WI","Whitewater","Walworth",4639,1229,-0.00646725949878739,-0.018370607028754,0.0216126350789692,114
2017-08-31,"West Bountiful","UT","Ogden","Davis",4640,1386,0.0050761421319797,0.0050761421319797,0.0050761421319797,163
2017-08-31,"Bellville","OH","Mansfield","Richland",4641,732,-0.0148048452220727,-0.0804020100502512,-0.187569367369589,112
2017-08-31,"Princeton","IL","Ottawa","Bureau",4642,1308,0.000765110941086458,0.0108191653786708,-0.0060790273556231,150
2017-08-31,"Boylston","MA","Worcester","Worcester",4643,1502,0.0121293800539084,0.0100874243443174,-0.00397877984084881,273
2017-08-31,"Waterford","WI","Racine","Racine",4644,1202,-0.0024896265560166,-0.0147540983606557,-0.0467882632831086,516
2017-08-31,"Chagrin Falls","OH","Cleveland","Geauga",4645,1369,0.0178438661710037,0.0125739644970414,-0.0499653018736988,1329
2017-08-31,"North Yarmouth","ME","Portland","Cumberland",4646,1930,-0.00309917355371901,0.0120608285264814,0.0610225398570643,140
2017-08-31,"Sloan","NY","Buffalo","Erie",4647,738,0.00408163265306122,0.00544959128065395,0.00544959128065395,307
2017-08-31,"High Bridge","NJ","New York","Hunterdon",4648,1724,0.0029086678301338,0.00995899238429994,0.0480243161094225,114
2017-08-31,"Guerneville","CA","Santa Rosa","Sonoma",4649,2238,-0.00533333333333333,-0.00621669626998224,0.0769971126082772,356
2017-08-31,"Canal Winchester","OH","Columbus","Franklin",4650,1293,-0.00231481481481481,0,-0.00538461538461538,458
2017-08-31,"Wenham","MA","Boston","Essex",4651,2457,0.00285714285714286,-0.0120627261761158,0.0140321914981428,120
2017-08-31,"Sunset Beach","NC","Myrtle Beach","Brunswick",4652,1131,0.00354924578527063,0.0170863309352518,0.0619718309859155,2574
2017-08-31,"Ulster","NY","Kingston","Ulster",4653,1502,0.028062970568104,0.0797987059669303,0.0614840989399293,106
2017-08-31,"Oakbrook Terrace","IL","Chicago","Du Page",4654,1887,-0.000529661016949153,-0.0120418848167539,0.0272182906913446,258
2017-08-31,"Greenland","NH","Boston","Rockingham",4655,1975,0.0071392146863845,0.028110359187923,0.0516506922257721,644
2017-08-31,"Golf Manor","OH","Cincinnati","Hamilton",4656,983,0.0175983436853002,0.0260960334029228,0.0604099244875944,236
2017-08-31,"Rimrock","AZ","Prescott","Yavapai",4657,1015,0.00794438927507448,0.0485537190082645,0.180232558139535,110
2017-08-31,"Trappe","PA","Philadelphia","Montgomery",4658,1680,0.0120481927710843,0.017565112053301,0.0363972856261567,345
2017-08-31,"Del Mar","CA","San Diego","San Diego",4659,3876,-0.00462249614791988,0.00858704137392662,0.0366408130516181,782
2017-08-31,"Mine Hill","NJ","New York","Morris",4660,2142,-0.00279329608938547,0.00374882849109653,0.0393013100436681,115
2017-08-31,"Bethlehem","CT","Torrington","Litchfield",4661,1412,0.0150970524802301,-0.00842696629213483,-0.108585858585859,112
2017-08-31,"Gravois Mills","MO",,"Camden",4662,941,-0.010515247108307,-0.0146596858638743,-0.0298969072164948,121
2017-08-31,"Cliffwood","NJ","New York","Monmouth",4663,1773,-0.00894354387926216,-0.0236784140969163,-0.0332606324972737,504
2017-08-31,"Stanhope","NJ","New York","Sussex",4664,1414,0.00212615166548547,0.0179985601151908,-0.0413559322033898,106
2017-08-31,"Fruitland","MD","Salisbury","Wicomico",4665,1241,0.000806451612903226,-0.00241157556270096,0.00161420500403551,217
2017-08-31,"Eatonville","FL","Orlando","Orange",4666,860,0.00350058343057176,0.00702576112412178,-0.0271493212669683,104
2017-08-31,"Town of Essex","MA","Boston","Essex",4667,2196,0.00549450549450549,-0.0170098478066249,-0.00991884580703336,233
2017-08-31,"Sewickley","PA","Pittsburgh","Allegheny",4668,1272,-0.0170015455950541,-0.0356330553449583,-0.0612546125461255,450
2017-08-31,"Manchester","PA","York","York",4669,1034,0.002909796314258,0.00485908649173955,0.032967032967033,210
2017-08-31,"South Glens Falls","NY","Albany","Saratoga",4670,1246,-0.0111111111111111,-0.0701492537313433,-0.0918367346938776,186
2017-08-31,"Town of Belgium","WI","Milwaukee","Ozaukee",4671,1186,-0.00419815281276238,-0.0238683127572016,-0.0365556458164094,158
2017-08-31,"La Verkin","UT","St. George","Washington",4672,1059,0.00857142857142857,0.0402750491159136,0.120634920634921,105
2017-08-31,"Santee","SC","Orangeburg","Orangeburg",4673,1166,-0.00596760443307758,-0.0283333333333333,-0.0242677824267782,193
2017-08-31,"Byron Center","MI","Grand Rapids","Kent",4674,1503,0.0114401076716016,0.0430256766134629,0.05621925509487,2261
2017-08-31,"Lawrenceville","NJ","Trenton","Mercer",4675,1756,0.00572737686139748,0.00400228702115495,-0.0123734533183352,599
2017-08-31,"Town of Lowville","NY",,"Lewis",4676,1128,-0.00353356890459364,0.00177619893428064,-0.0814332247557003,152
2017-08-31,"Rindge","NH","Keene","Cheshire",4677,1373,0.000728862973760933,0.00659824046920821,0.020817843866171,141
