"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Corpus Christi","TX","Corpus Christi","Nueces",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,119900,121200,129000,135750,149900,139900,160950,162000,151000,155897.5,148500,148500,149700,149250,156450,159900,150950,152200,159900,159900,159000,159900,169900,180000,179950,190200,190200,189900,165000,164950,165000,175000,179500,185000,199900,175000,182000,179000,179900,179250,182400,179000,179450,179000,183900,179700,184000,189900,189700,189700,189900,189700,189900,188900,185000,189500,184950,188000,188000,188500,184900,179900,184250,184950
"Cincinnati","OH","Cincinnati","Hamilton",51,163700,161450,157900,159900,162250,159900,149900,155000,165000,159900,164900,159900,159900,159900,157900,159900,164900,169000,164900,169000,175000,175000,174900,174900,169000,169000,169000,164450,159000,164000,169000,159900,159900,164250,165000,174900,169500,160750,159950,159950,159900,163000,163000,164950,169000,169900,174900,179900,179000,174950,185000,179900,181500,187200,185400,196450,187950,179900,169900,165000,167900,164900,159950,160000,169000,162900,171900,174900,165000,168250,173200,175000,173500,169000,174500,179900,184950,174750,174900,184900,197000,195000,199900,199000,199900,229000,220000,219900,235000,229000,237500,237000
"Pittsburgh","PA","Pittsburgh","Allegheny",52,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,180000,186000,189900,198000,199700,199000,199900,199900,199900,199000,199900,198000,199250,199000,195000,199000,198500,194500,199000,199000,199000,199000,199900,199900,199900,199900,199900,195000,199900,199900,207200,199000,199750,199900,209950,217700,225000,233134,229450,239000,234950,229450,219900,219111,219000,218000,219450,229900,242150,232925,230000,229794.5,239500,239500,235000,239500,239000,238500,232450,239950,249900,239900,251000,258994,249900
"Riverside","CA","Riverside","Riverside",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,190450,189900,187000,180000,179900,178000,192000,199000,199000,199450,2e+05,227500,215000,215000,215000,215000,212450,205000,209500,204900,204900,212499.5,215000,247000,239000,239000,239900,239949.5,239800,239800,230000,219000,199999,212500,225000,229500,225000,225000
"Marietta","GA","Atlanta","Cobb",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124950,124900,120000,124450,129900,129900,125000,121000,119950,120000,123999,129900,127000,119900,125000,130000,125000,124900,125000,129900,134950,142000,149000,147500,140000,150000,147500,145000,158900,160000,159950,162900,150000,154900,169900,168250,164700,159000,149900,150000,155000,154950,149700,149900,167949.5,167700,159900,154500,165000,169900
"Anchorage","AK","Anchorage","Anchorage",55,203500,204500,199900,194950,186250,185000,185000,184200,179900,180000,179900,179900,174000,179000,182000,188500,189000,189700,189000,189000,186600,185900,184500,184900,183450,179900,179950,176000,174900,169250,165000,169900,169900,169000,174250,172000,184900,170000,170000,172450,182000,178777,174500,174500,185000,186500,186750,199700,199500,209000,208500,209250,210000,210450,209455,199900,195000,2e+05,209900,207400,212450,199900,205000,195500,205000,212950,210000,207500,204700,213900,215000,214950,215000,216200,219900,219000,214900,214975,210000,211450,219450,215000,215000,218500,210000,208500,210000,209900,209900,205000,199000,195000
"Bakersfield","CA","Bakersfield","Kern",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122425,113000,119925,119000,105499.5,99900,95000,99900,108500,110000,116500,119950,124900,119450,119450,119950,119475,124050,123200,123200,129500,129950,135000,139000,137975,135000,135000,131900,134000,131450,139900,135000,132000,136500,139250,139950,139900,139900,149475,146000
"Saint Paul","MN","Minneapolis-St Paul","Ramsey",57,174950,169900,169900,170950,170950,169900,169900,169000,169900,169000,164900,159900,154900,149900,149900,150000,149900,149900,155250,149900,150000,149950,149850,147900,147000,141900,149900,149900,155000,151000,149846.5,139900,147450,151000,159900,166250,159900,163500,164900,179900,179900,189000,189900,189450,189900,185000,174900,174900,179900,179900,174950,174900,182500,183700,189900,190000,199900,179900,179900,179450,169900,159000,169900,174900,179900,184900,184500,179900,177700,169950,165000,162400,170000,158450,177000,187000,189450,199900,193700,189000,189950,189945,185900,182250,184900,192500,199900,202450,199900,209900,199900,199950
"Silver Spring","MD","Washington","Montgomery",58,192500,175000,195000,210000,209000,199999.5,2e+05,210000,199000,189900,180000,177580,169900,159000,160000,159900,169450,170000,169900,169450,170000,169900,160000,159000,149900,150000,160000,170000,179000,172250,159450,169000,169000,169000,185000,185000,189000,185000,190000,183900,189999,188750,184000,191000,2e+05,214950,219000,218500,199925,199950,199990,209900,239000,247950,249556,249900,249000,257000,249000,239500,234949.5,243000,252450,265000,255000,250000,246500,235000,237000,242500,249900,234900,249900,249900,247000,247000,245000,249900,255000,255000,260000,255400,249999,234900,241450,244900,244900,250000,255000,250000,255000,246250
"Lexington","KY","Lexington","Fayette",59,165500,159900,149900,157250,169900,169900,159900,159500,149925,155500,163650,159900,163900,159450,169950,168900,168900,168362.5,157398,158950,154900,157397,149900,147900,147450,150950,159700,148850,144800,145000,141000,139900,149000,147925,145000,144950,144950,150000,153000,150000,148000,149650,149650,147850,147500,147500,144950,157950,169000,169500,169000,168900,169250,162450,164900,159900,154900,152000,147900,154900,154900,142900,137757.5,135000,134950,143700,139900,134900,135000,139900,134900,136500,136000,153500,157500,152000,152000,147000,139500,140000,144950,148900,159900,154250,176900,193750,193900,194900,195000,195000,195000,192200
