"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"West Lampeter","PA","Lancaster","Lancaster",4854,1351,-0.0181686046511628,-0.0252525252525253,0.0336648814078041,3035
2017-08-31,"Waverly","TN",,"Humphreys",4855,890,0.00451467268623025,-0.00224215246636771,-0.0294438386041439,3459
2017-08-31,"Booneville","MS",,"Prentiss",4856,854,-0.00466200466200466,-0.00116959064327485,-0.0306469920544835,2313
2017-08-31,"Fairwood","WA","Spokane","Spokane",4857,1518,0.011325782811459,0.0284552845528455,0.0735502121640736,2228
2017-08-31,"Bernardsville","NJ","New York","Somerset",4858,3086,-0.00322997416020672,-0.0215599239061509,-0.061149984788561,2565
2017-08-31,"Oelwein","IA",,"Fayette",4859,656,0.00305810397553517,-0.0105580693815988,-0.155727155727156,2989
2017-08-31,"Galena Park","TX","Houston","Harris",4860,1173,0.00256410256410256,0.0051413881748072,0.0362190812720848,2492
2017-08-31,"Tickfaw","LA","Hammond","Tangipahoa",4861,1215,-0.00572831423895254,0.0125,0.0565217391304348,1825
2017-08-31,"Dobson","NC","Mount Airy","Surry",4862,993,-0.00201005025125628,-0.00997008973080758,-0.0684803001876173,649
2017-08-31,"Fostoria","OH","Tiffin","Seneca",4863,804,0.0012453300124533,0.00374531835205993,-0.00124223602484472,4478
2017-08-31,"Myrtle Creek","OR","Roseburg","Douglas",4864,891,0.0182857142857143,0.0171232876712329,0.0470035252643948,3047
2017-08-31,"Comstock Township","MI","Kalamazoo","Kalamazoo",4865,1078,-0.0110091743119266,0.0237416904083571,0.0237416904083571,4005
2017-08-31,"Havana","FL","Tallahassee","Gadsden",4866,1188,0.0008424599831508,0.011063829787234,0.0241379310344828,2973
2017-08-31,"Town of Williamstown","MA","Pittsfield","Berkshire",4867,1889,0.000529661016949153,0.0553072625698324,0.184326018808777,2139
2017-08-31,"Plymouth Township","PA","Scranton","Luzerne",4868,757,0.0174731182795699,0.022972972972973,-0.0711656441717791,2508
